Begin_days  End_days  cityNamech factor corr
2013-06-20 2013-06-22 连云港 CO: 0.04526732438583025
2013-06-20 2013-06-22 连云港 SO2: 0.22867183921568932
2013-06-20 2013-06-22 连云港 NO2: 0.007134217538736974
2013-06-20 2013-06-22 连云港 O3: 0.2429339224759234
2013-06-20 2013-06-22 连云港 PM10: 0.2533550140176688
2013-06-20 2013-06-22 常州 CO: 0.8543390539749827
2013-06-20 2013-06-22 常州 SO2: 0.5224596212549023
2013-06-20 2013-06-22 常州 NO2: 0.5691843121362856
2013-06-20 2013-06-22 常州 O3: -0.26214835291993566
2013-06-20 2013-06-22 常州 PM10: 0.9334952107187928
2013-06-20 2013-06-22 泰州 CO: 0.7515026508681563
2013-06-20 2013-06-22 泰州 SO2: 0.7954289158267602
2013-06-20 2013-06-22 泰州 NO2: 0.68639264792283
2013-06-20 2013-06-22 泰州 O3: -0.23432628559643665
2013-06-20 2013-06-22 泰州 PM10: 0.9028446537439744
2013-06-20 2013-06-22 宿迁 CO: 0.8300717971891515
2013-06-20 2013-06-22 宿迁 SO2: 0.2499971512092226
2013-06-20 2013-06-22 宿迁 NO2: 0.6949729617931732
2013-06-20 2013-06-22 宿迁 O3: -0.34242949154350405
2013-06-20 2013-06-22 宿迁 PM10: 0.3984095514894465
2013-06-20 2013-06-22 济南 CO: 0.6689758190752227
2013-06-20 2013-06-22 济南 SO2: -0.16155008091754275
2013-06-20 2013-06-22 济南 NO2: 0.07563341661902266
2013-06-20 2013-06-22 济南 O3: -0.11222145619743826
2013-06-20 2013-06-22 济南 PM10: 0.7917119087128062
2013-06-20 2013-06-22 青岛 CO: 0.3635324708313251
2013-06-20 2013-06-22 青岛 SO2: 0.28523611436930335
2013-06-20 2013-06-22 青岛 NO2: 0.39150724573994744
2013-06-20 2013-06-22 青岛 O3: -0.4785658388619235
2013-06-20 2013-06-22 青岛 PM10: 0.17984312334789562
2013-06-20 2013-06-22 合肥 CO: -0.27817391548246667
2013-06-20 2013-06-22 合肥 SO2: 0.0900863462802015
2013-06-20 2013-06-22 合肥 NO2: 0.28649744726207316
2013-06-20 2013-06-22 合肥 O3: -0.6070209211776886
2013-06-20 2013-06-22 合肥 PM10: 0.4482894244233861
2013-06-20 2013-06-22 衢州 CO: 0.7712631908661067
2013-06-20 2013-06-22 衢州 SO2: 0.0645832674136745
2013-06-20 2013-06-22 衢州 NO2: 0.14485267177126773
2013-06-20 2013-06-22 衢州 O3: 0.0021865707688219185
2013-06-20 2013-06-22 衢州 PM10: 0.69445054010466
2013-06-20 2013-06-22 杭州 CO: -0.03892572249055563
2013-06-20 2013-06-22 杭州 SO2: -0.011524017980640747
2013-06-20 2013-06-22 杭州 NO2: 0.32550278364486307
2013-06-20 2013-06-22 杭州 O3: 0.41197046232179557
2013-06-20 2013-06-22 杭州 PM10: 0.8349529861685598
2013-06-20 2013-06-22 湖州 CO: 0.4214814575815821
2013-06-20 2013-06-22 湖州 SO2: 0.23197758140164468
2013-06-20 2013-06-22 湖州 NO2: -0.12378402186415585
2013-06-20 2013-06-22 湖州 O3: 0.2803367966440354
2013-06-20 2013-06-22 湖州 PM10: 0.5961440795270643
2013-06-20 2013-06-22 嘉兴 CO: 0.8036789962400835
2013-06-20 2013-06-22 嘉兴 SO2: -0.0522554120638674
2013-06-20 2013-06-22 嘉兴 NO2: 0.7370195946999734
2013-06-20 2013-06-22 嘉兴 O3: -0.5357909446293209
2013-06-20 2013-06-22 嘉兴 PM10: 0.9142648639375538
2013-06-20 2013-06-22 宁波 CO: -0.12285095787944009
2013-06-20 2013-06-22 宁波 SO2: -0.1357871593174633
2013-06-20 2013-06-22 宁波 NO2: 0.008150724243213663
2013-06-20 2013-06-22 宁波 O3: -0.4040135019054893
2013-06-20 2013-06-22 宁波 PM10: 0.5785137493511199
2013-06-20 2013-06-22 绍兴 CO: 0.7249884856833518
2013-06-20 2013-06-22 绍兴 SO2: 0.5882922654620693
2013-06-20 2013-06-22 绍兴 NO2: 0.7804292974334394
2013-06-20 2013-06-22 绍兴 O3: -0.05695360570412082
2013-06-20 2013-06-22 绍兴 PM10: 0.492321413514495
2013-06-20 2013-06-22 台州 CO: 0.8159464345995305
2013-06-20 2013-06-22 台州 SO2: 0.2516344476219911
2013-06-20 2013-06-22 台州 NO2: 0.8148434787883002
2013-06-20 2013-06-22 台州 O3: 0.7811491143912216
2013-06-20 2013-06-22 台州 PM10: 0.9799983740751979
2013-06-20 2013-06-22 温州 CO: 0.15466391116108183
2013-06-20 2013-06-22 温州 SO2: 0.03256905375336616
2013-06-20 2013-06-22 温州 NO2: 0.3787854286476727
2013-06-20 2013-06-22 温州 O3: 0.2548439207262252
2013-06-20 2013-06-22 温州 PM10: 0.36493359136694453
2013-06-20 2013-06-22 丽水 CO: -0.09289554708105142
2013-06-20 2013-06-22 丽水 SO2: 0.31998633516012853
2013-06-20 2013-06-22 丽水 NO2: 0.053712611905452644
2013-06-20 2013-06-22 丽水 O3: 0.5513680993126078
2013-06-20 2013-06-22 丽水 PM10: 0.5028435677027752
2013-06-20 2013-06-22 金华 CO: 0.12730461423287295
2013-06-20 2013-06-22 金华 SO2: -0.08364819277890309
2013-06-20 2013-06-22 金华 NO2: -0.328116510587085
2013-06-20 2013-06-22 金华 O3: 0.33323125511714247
2013-06-20 2013-06-22 金华 PM10: 0.096267389472017
2013-06-20 2013-06-22 舟山 CO: -0.1380078441462124
2013-06-20 2013-06-22 舟山 SO2: 0.1624586503736981
2013-06-20 2013-06-22 舟山 NO2: -0.03028155033190594
2013-06-20 2013-06-22 舟山 O3: 0.5468339493427801
2013-06-20 2013-06-22 舟山 PM10: 0.5824490475588474
2013-06-20 2013-06-22 福州 CO: 0.3200621404375467
2013-06-20 2013-06-22 福州 SO2: 0.4965301085344916
2013-06-20 2013-06-22 福州 NO2: -0.07444466805542772
2013-06-20 2013-06-22 福州 O3: 0.2575476511753479
2013-06-20 2013-06-22 福州 PM10: 0.7948751264135544
2013-06-20 2013-06-22 厦门 CO: 0.753634320040965
2013-06-20 2013-06-22 厦门 SO2: 0.7860990604377405
2013-06-20 2013-06-22 厦门 NO2: 0.6534171348929698
2013-06-20 2013-06-22 厦门 O3: 0.4711746009617057
2013-06-20 2013-06-22 厦门 PM10: 0.9554811622424192
2013-06-20 2013-06-22 长沙 CO: 0.4123078875488646
2013-06-20 2013-06-22 长沙 SO2: 0.5050319182108801
2013-06-20 2013-06-22 长沙 NO2: -0.20509091225683684
2013-06-20 2013-06-22 长沙 O3: 0.38730481460187677
2013-06-20 2013-06-22 长沙 PM10: 0.8040830269408963
2013-06-20 2013-06-22 湘潭 CO: 0.26910861874999614
2013-06-20 2013-06-22 湘潭 SO2: 0.0798712833775767
2013-06-20 2013-06-22 湘潭 NO2: -0.3557072825676763
2013-06-20 2013-06-22 湘潭 O3: 0.5518338445415883
2013-06-20 2013-06-22 湘潭 PM10: 0.7733415062382687
2013-06-20 2013-06-22 株洲 CO: 0.3514167372148437
2013-06-20 2013-06-22 株洲 SO2: 0.2849079194622257
2013-06-20 2013-06-22 株洲 NO2: 0.45806897344483677
2013-06-20 2013-06-22 株洲 O3: 0.2785530412847702
2013-06-20 2013-06-22 株洲 PM10: 0.6473589233905637
2013-06-20 2013-06-22 江门 CO: 0.23632626726591272
2013-06-20 2013-06-22 江门 SO2: 0.5589570280077363
2013-06-20 2013-06-22 江门 NO2: 0.5099827218409201
2013-06-20 2013-06-22 江门 O3: 0.63886106251878
2013-06-20 2013-06-22 江门 PM10: 0.6726701369018262
2013-06-20 2013-06-22 惠州 CO: 0.7762446748426861
2013-06-20 2013-06-22 惠州 SO2: 0.6993254909269174
2013-06-20 2013-06-22 惠州 NO2: 0.47500152951429325
2013-06-20 2013-06-22 惠州 O3: 0.8099758467954439
2013-06-20 2013-06-22 惠州 PM10: 0.34512966233916975
2013-06-20 2013-06-22 深圳 CO: 0.07441945007610391
2013-06-20 2013-06-22 深圳 SO2: 0.5632108193613946
2013-06-20 2013-06-22 深圳 NO2: 0.46200710104437254
2013-06-20 2013-06-22 深圳 O3: 0.682212724937969
2013-06-20 2013-06-22 深圳 PM10: 0.7606202631939021
2013-06-20 2013-06-22 珠海 CO: -0.288678254642578
2013-06-20 2013-06-22 珠海 SO2: 0.15448254939998485
2013-06-20 2013-06-22 珠海 NO2: -0.12107864281144479
2013-06-20 2013-06-22 珠海 O3: 0.9126806073981766
2013-06-20 2013-06-22 珠海 PM10: 0.7268397728084749
2013-06-20 2013-06-22 佛山 CO: 0.30840557478454234
2013-06-20 2013-06-22 佛山 SO2: -0.2248761818183308
2013-06-20 2013-06-22 佛山 NO2: 0.19615469998269366
2013-06-20 2013-06-22 佛山 O3: 0.7671802514541083
2013-06-20 2013-06-22 佛山 PM10: 0.8169112121132783
2013-06-20 2013-06-22 肇庆 CO: 0.5035043169017813
2013-06-20 2013-06-22 肇庆 SO2: 0.14216129884691941
2013-06-20 2013-06-22 肇庆 NO2: 0.4203954628654275
2013-06-20 2013-06-22 肇庆 O3: 0.8383935051872818
2013-06-20 2013-06-22 肇庆 PM10: 0.8560239951526818
2013-06-20 2013-06-22 中山 CO: -0.013330429746482755
2013-06-20 2013-06-22 中山 SO2: 0.08076384921806361
2013-06-20 2013-06-22 中山 NO2: 0.2826418741144455
2013-06-20 2013-06-22 中山 O3: 0.6282166616679763
2013-06-20 2013-06-22 中山 PM10: 0.6568313033391118
2013-06-20 2013-06-22 东莞 CO: 0.5987066478235742
2013-06-20 2013-06-22 东莞 SO2: 0.38173911472651206
2013-06-20 2013-06-22 东莞 NO2: 0.39417356374899853
2013-06-20 2013-06-22 东莞 O3: 0.6414822209251158
2013-06-20 2013-06-22 东莞 PM10: 0.9131427756258003
2013-06-20 2013-06-22 南宁 CO: 0.006329251204831114
2013-06-20 2013-06-22 南宁 SO2: 0.04140469725534742
2013-06-20 2013-06-22 南宁 NO2: 0.1501960468414172
2013-06-20 2013-06-22 南宁 O3: 0.3215772202510083
2013-06-20 2013-06-22 南宁 PM10: 0.4930710024946252
2013-06-20 2013-06-22 南昌 CO: 0.8269155540493281
2013-06-20 2013-06-22 南昌 SO2: 0.5392329022629921
2013-06-20 2013-06-22 南昌 NO2: 0.2864076314668528
2013-06-20 2013-06-22 南昌 O3: 0.21478517664763822
2013-06-20 2013-06-22 南昌 PM10: 0.9648562130679801
2013-06-20 2013-06-22 贵阳 CO: 0.6426849295266369
2013-06-20 2013-06-22 贵阳 SO2: 0.2697037148842869
2013-06-20 2013-06-22 贵阳 NO2: 0.45665670229819283
2013-06-20 2013-06-22 贵阳 O3: -0.6641278979369464
2013-06-20 2013-06-22 贵阳 PM10: 0.6913884569616797
2013-06-20 2013-06-22 昆明 CO: 0.5195301234440722
2013-06-20 2013-06-22 昆明 SO2: 0.6689371972974352
2013-06-20 2013-06-22 昆明 NO2: 0.7815707737741375
2013-06-20 2013-06-22 昆明 O3: -0.1987033233095231
2013-06-20 2013-06-22 昆明 PM10: 0.6940054082561085
2013-06-20 2013-06-22 拉萨 CO: 0.022029975308117466
2013-06-20 2013-06-22 拉萨 SO2: 0.11843598527258788
2013-06-20 2013-06-22 拉萨 NO2: 0.11489367917810826
2013-06-20 2013-06-22 拉萨 O3: -0.13396678697020492
2013-06-20 2013-06-22 拉萨 PM10: 0.23313101015363455
2013-06-20 2013-06-22 海口 CO: -0.27786051160308806
2013-06-20 2013-06-22 海口 SO2: 0.24739458402556022
2013-06-20 2013-06-22 海口 NO2: 0.23286016276183308
2013-06-20 2013-06-22 海口 O3: 0.317227135104804
2013-06-20 2013-06-22 海口 PM10: 0.8903012089638932
2013-06-20 2013-06-22 兰州 CO: 0.8315832116414543
2013-06-20 2013-06-22 兰州 SO2: 0.534409686034008
2013-06-20 2013-06-22 兰州 NO2: 0.7952316968234003
2013-06-20 2013-06-22 兰州 O3: -0.44058596563277186
2013-06-20 2013-06-22 兰州 PM10: 0.9511583061799626
2013-06-20 2013-06-22 银川 CO: 0.7557446299303914
2013-06-20 2013-06-22 银川 SO2: 0.7271624338147872
2013-06-20 2013-06-22 银川 NO2: 0.5369386233754831
2013-06-20 2013-06-22 银川 O3: -0.415754153647997
2013-06-20 2013-06-22 银川 PM10: 0.922350946025741
2013-06-20 2013-06-22 西宁 CO: 0.26529174944631345
2013-06-20 2013-06-22 西宁 SO2: 0.4075363082971932
2013-06-20 2013-06-22 西宁 NO2: -0.046285281997383014
2013-06-20 2013-06-22 西宁 O3: -0.10543067952297866
2013-06-20 2013-06-22 西宁 PM10: 0.7999828156601981
2013-06-20 2013-06-22 乌鲁木齐 CO: -0.019488305241965532
2013-06-20 2013-06-22 乌鲁木齐 SO2: -0.08445716348197291
2013-06-20 2013-06-22 乌鲁木齐 NO2: 0.5971833497650036
2013-06-20 2013-06-22 乌鲁木齐 O3: 0.007009453092599819
2013-06-20 2013-06-22 乌鲁木齐 PM10: 0.7590694522224338
2013-06-22 2013-06-24 北京 CO: 0.4807416028726392
2013-06-22 2013-06-24 北京 SO2: -0.0021594143418075646
2013-06-22 2013-06-24 北京 NO2: 0.5557292089153113
2013-06-22 2013-06-24 北京 O3: -0.35186401175587956
2013-06-22 2013-06-24 北京 PM10: 0.5099367008076582
2013-06-22 2013-06-24 广州 CO: 0.12902056994264086
2013-06-22 2013-06-24 广州 SO2: 0.25140161547778267
2013-06-22 2013-06-24 广州 NO2: 0.5061828913996265
2013-06-22 2013-06-24 广州 O3: 0.17450014916399806
2013-06-22 2013-06-24 广州 PM10: 0.6428928248094029
2013-06-22 2013-06-24 上海 CO: 0.23977455305693587
2013-06-22 2013-06-24 上海 SO2: 0.6304634291664272
2013-06-22 2013-06-24 上海 NO2: 0.09405394115954431
2013-06-22 2013-06-24 上海 O3: 0.18383478337336615
2013-06-22 2013-06-24 上海 PM10: 0.6892130042967627
2013-06-22 2013-06-24 天津 CO: 0.5945973253665687
2013-06-22 2013-06-24 天津 SO2: 0.3329905192837395
2013-06-22 2013-06-24 天津 NO2: 0.4259383332100753
2013-06-22 2013-06-24 天津 O3: 0.23219854970963827
2013-06-22 2013-06-24 天津 PM10: 0.8027129391403344
2013-06-22 2013-06-24 重庆 CO: 0.7793724491815729
2013-06-22 2013-06-24 重庆 SO2: 0.48640015214581256
2013-06-22 2013-06-24 重庆 NO2: 0.29846238582038936
2013-06-22 2013-06-24 重庆 O3: -0.03152538896670658
2013-06-22 2013-06-24 重庆 PM10: 0.9170043654361422
2013-06-22 2013-06-24 沈阳 CO: 0.8538161151853328
2013-06-22 2013-06-24 沈阳 SO2: 0.2773839053287892
2013-06-22 2013-06-24 沈阳 NO2: 0.47060016599077287
2013-06-22 2013-06-24 沈阳 O3: -0.6162531567414582
2013-06-22 2013-06-24 沈阳 PM10: 0.8634065838312057
2013-06-22 2013-06-24 南京 CO: 0.22644530283474465
2013-06-22 2013-06-24 南京 SO2: 0.3470874815231658
2013-06-22 2013-06-24 南京 NO2: 0.017576899637831978
2013-06-22 2013-06-24 南京 O3: -0.15155809897444578
2013-06-22 2013-06-24 南京 PM10: 0.9353460465660359
2013-06-22 2013-06-24 武汉 CO: -0.04697588823645622
2013-06-22 2013-06-24 武汉 SO2: -0.04150276237606228
2013-06-22 2013-06-24 武汉 NO2: -0.02231077864910009
2013-06-22 2013-06-24 武汉 O3: 0.24098358597777503
2013-06-22 2013-06-24 武汉 PM10: 0.8386599626785651
2013-06-22 2013-06-24 成都 CO: 0.6628569750277609
2013-06-22 2013-06-24 成都 SO2: 0.5651342680863521
2013-06-22 2013-06-24 成都 NO2: 0.5455910822911648
2013-06-22 2013-06-24 成都 O3: -0.5478545068127528
2013-06-22 2013-06-24 成都 PM10: 0.831851080182345
2013-06-22 2013-06-24 西安 CO: 0.7913830833359942
2013-06-22 2013-06-24 西安 SO2: 0.22125433058820035
2013-06-22 2013-06-24 西安 NO2: 0.7025388051236197
2013-06-22 2013-06-24 西安 O3: 1.6895949082150745E-4
2013-06-22 2013-06-24 西安 PM10: 0.9708551319835954
2013-06-22 2013-06-24 邯郸 CO: -0.05756534868232384
2013-06-22 2013-06-24 邯郸 SO2: -0.6250106888344152
2013-06-22 2013-06-24 邯郸 NO2: 0.23688296041878082
2013-06-22 2013-06-24 邯郸 O3: -0.6077877309219628
2013-06-22 2013-06-24 邯郸 PM10: 0.9458510590403174
2013-06-22 2013-06-24 石家庄 CO: 0.6321954965795078
2013-06-22 2013-06-24 石家庄 SO2: 0.19056746737885366
2013-06-22 2013-06-24 石家庄 NO2: 0.4996206488322707
2013-06-22 2013-06-24 石家庄 O3: -0.04353191946994998
2013-06-22 2013-06-24 石家庄 PM10: 0.768169311014046
2013-06-22 2013-06-24 保定 CO: 0.11427068500566945
2013-06-22 2013-06-24 保定 SO2: -0.3425553053582263
2013-06-22 2013-06-24 保定 NO2: 0.1683391926028264
2013-06-22 2013-06-24 保定 O3: -0.4208098255516256
2013-06-22 2013-06-24 保定 PM10: 0.20556721207546155
2013-06-22 2013-06-24 张家口 CO: 0.19878635932799418
2013-06-22 2013-06-24 张家口 SO2: -0.06379803499345428
2013-06-22 2013-06-24 张家口 NO2: 0.4947657309448087
2013-06-22 2013-06-24 张家口 O3: -0.26336097734103875
2013-06-22 2013-06-24 张家口 PM10: 0.12405041058301071
2013-06-22 2013-06-24 承德 CO: 0.3631131447029556
2013-06-22 2013-06-24 承德 SO2: 0.028461607278709593
2013-06-22 2013-06-24 承德 NO2: 0.7822280141740282
2013-06-22 2013-06-24 承德 O3: -0.6307284711640753
2013-06-22 2013-06-24 承德 PM10: 0.7520906858364816
2013-06-22 2013-06-24 唐山 CO: -0.21095636831223907
2013-06-22 2013-06-24 唐山 SO2: 0.10116468049428717
2013-06-22 2013-06-24 唐山 NO2: -0.28654758681979886
2013-06-22 2013-06-24 唐山 O3: 0.14108714388943155
2013-06-22 2013-06-24 唐山 PM10: 0.89953187708849
2013-06-22 2013-06-24 廊坊 CO: 0.7534610741194122
2013-06-22 2013-06-24 廊坊 SO2: 0.34466756091470063
2013-06-22 2013-06-24 廊坊 NO2: 0.528528736051315
2013-06-22 2013-06-24 廊坊 O3: -0.6416403905529531
2013-06-22 2013-06-24 廊坊 PM10: 0.8174032998401999
2013-06-22 2013-06-24 沧州 CO: 0.5479245514295722
2013-06-22 2013-06-24 沧州 SO2: 0.4287550239549763
2013-06-22 2013-06-24 沧州 NO2: 0.07299407441238762
2013-06-22 2013-06-24 沧州 O3: -0.5898449701589499
2013-06-22 2013-06-24 沧州 PM10: -0.008276127831230717
2013-06-22 2013-06-24 衡水 CO: 0.7153476718716492
2013-06-22 2013-06-24 衡水 SO2: 0.4664939196798895
2013-06-22 2013-06-24 衡水 NO2: 0.6246668476041162
2013-06-22 2013-06-24 衡水 O3: -0.5838858520930785
2013-06-22 2013-06-24 衡水 PM10: 0.3157711299947189
2013-06-22 2013-06-24 邢台 CO: 0.6331497106859438
2013-06-22 2013-06-24 邢台 SO2: -0.2397054877822733
2013-06-22 2013-06-24 邢台 NO2: 0.12445181874069966
2013-06-22 2013-06-24 邢台 O3: -0.3002764459993401
2013-06-22 2013-06-24 邢台 PM10: 0.3584745367408562
2013-06-22 2013-06-24 秦皇岛 CO: 0.5371950146627806
2013-06-22 2013-06-24 秦皇岛 SO2: 0.3346662208119218
2013-06-22 2013-06-24 秦皇岛 NO2: 0.43305532904563754
2013-06-22 2013-06-24 秦皇岛 O3: -0.150743390451125
2013-06-22 2013-06-24 秦皇岛 PM10: 0.8428299075814338
2013-06-22 2013-06-24 太原 CO: 0.8924457840247638
2013-06-22 2013-06-24 太原 SO2: 0.8675097645645538
2013-06-22 2013-06-24 太原 NO2: 0.5193165777676572
2013-06-22 2013-06-24 太原 O3: 0.3422991051150501
2013-06-22 2013-06-24 太原 PM10: 0.9740718969036077
2013-06-22 2013-06-24 郑州 CO: 0.3559608195545924
2013-06-22 2013-06-24 郑州 SO2: -0.01749961326489922
2013-06-22 2013-06-24 郑州 NO2: 0.2245338490440335
2013-06-22 2013-06-24 郑州 O3: -0.28661921770670334
2013-06-22 2013-06-24 郑州 PM10: 0.4847312029563871
2013-06-22 2013-06-24 大连 CO: 0.6618063389291946
2013-06-22 2013-06-24 大连 SO2: 0.6543925393094009
2013-06-22 2013-06-24 大连 NO2: 0.6063397756459248
2013-06-22 2013-06-24 大连 O3: -0.20557444843863337
2013-06-22 2013-06-24 大连 PM10: 0.9712733508361823
2013-06-22 2013-06-24 长春 CO: 0.8904110016931672
2013-06-22 2013-06-24 长春 SO2: 0.527424779188741
2013-06-22 2013-06-24 长春 NO2: 0.8659971076288527
2013-06-22 2013-06-24 长春 O3: -0.7658937501705428
2013-06-22 2013-06-24 长春 PM10: 0.7125867838262666
2013-06-22 2013-06-24 哈尔滨 CO: 0.4363329487229167
2013-06-22 2013-06-24 哈尔滨 SO2: -0.19033929857660828
2013-06-22 2013-06-24 哈尔滨 NO2: 0.7116347796997288
2013-06-22 2013-06-24 哈尔滨 O3: -0.47641285654644905
2013-06-22 2013-06-24 哈尔滨 PM10: 0.7157027080408063
2013-06-22 2013-06-24 呼和浩特 CO: -0.2517611577370566
2013-06-22 2013-06-24 呼和浩特 SO2: 0.4589299181195082
2013-06-22 2013-06-24 呼和浩特 NO2: -0.4384300573705565
2013-06-22 2013-06-24 呼和浩特 O3: 0.5315201383717593
2013-06-22 2013-06-24 呼和浩特 PM10: 0.32934041505119593
2013-06-22 2013-06-24 无锡 CO: -0.17552651341315234
2013-06-22 2013-06-24 无锡 SO2: 0.08569299608279776
2013-06-22 2013-06-24 无锡 NO2: -0.10727468909367145
2013-06-22 2013-06-24 无锡 O3: 0.16477405481504045
2013-06-22 2013-06-24 无锡 PM10: 0.9435904954498973
2013-06-22 2013-06-24 镇江 CO: 0.3174654280259078
2013-06-22 2013-06-24 镇江 SO2: -0.0010777465076804262
2013-06-22 2013-06-24 镇江 NO2: 0.44138718955335604
2013-06-22 2013-06-24 镇江 O3: -0.21696408887167604
2013-06-22 2013-06-24 镇江 PM10: 0.25609594461470053
2013-06-22 2013-06-24 苏州 CO: -0.042811541210139456
2013-06-22 2013-06-24 苏州 SO2: 0.524484975002249
2013-06-22 2013-06-24 苏州 NO2: 0.1395247103084877
2013-06-22 2013-06-24 苏州 O3: 0.07376774286316665
2013-06-22 2013-06-24 苏州 PM10: 0.8262191728674885
2013-06-22 2013-06-24 南通 CO: 0.6324652067030695
2013-06-22 2013-06-24 南通 SO2: 0.391456159674293
2013-06-22 2013-06-24 南通 NO2: 0.6689792779768325
2013-06-22 2013-06-24 南通 O3: -0.3423109078709574
2013-06-22 2013-06-24 南通 PM10: 0.9306731709826724
2013-06-22 2013-06-24 扬州 CO: 0.5166317687237619
2013-06-22 2013-06-24 扬州 SO2: -0.06448734378016317
2013-06-22 2013-06-24 扬州 NO2: 0.2913106182256711
2013-06-22 2013-06-24 扬州 O3: -0.6193596550886582
2013-06-22 2013-06-24 扬州 PM10: 0.8209229137849591
2013-06-22 2013-06-24 盐城 CO: 0.2876912628393123
2013-06-22 2013-06-24 盐城 SO2: 0.18369671778243957
2013-06-22 2013-06-24 盐城 NO2: 0.2988266763022569
2013-06-22 2013-06-24 盐城 O3: -0.3270844965856163
2013-06-22 2013-06-24 盐城 PM10: 0.3571334198442676
2013-06-22 2013-06-24 徐州 CO: 0.730624329244389
2013-06-22 2013-06-24 徐州 SO2: 0.6754347018983926
2013-06-22 2013-06-24 徐州 NO2: 0.4999145462385979
2013-06-22 2013-06-24 徐州 O3: -0.4935388277752585
2013-06-22 2013-06-24 徐州 PM10: 0.8975993667655447
2013-06-22 2013-06-24 淮安 CO: 0.7343798352537305
2013-06-22 2013-06-24 淮安 SO2: 0.49278067799079744
2013-06-22 2013-06-24 淮安 NO2: 0.3150501360292856
2013-06-22 2013-06-24 淮安 O3: -0.28276453911008814
2013-06-22 2013-06-24 淮安 PM10: 0.928886917605197
2013-06-22 2013-06-24 连云港 CO: 0.5914251221152149
2013-06-22 2013-06-24 连云港 SO2: 0.3973311114335823
2013-06-22 2013-06-24 连云港 NO2: 0.041595398375373016
2013-06-22 2013-06-24 连云港 O3: 0.08651823445239647
2013-06-22 2013-06-24 连云港 PM10: 0.6568929694917086
2013-06-22 2013-06-24 常州 CO: 0.41840863102364184
2013-06-22 2013-06-24 常州 SO2: -0.15712255263595573
2013-06-22 2013-06-24 常州 NO2: 0.4625780168604321
2013-06-22 2013-06-24 常州 O3: -0.2590265327667685
2013-06-22 2013-06-24 常州 PM10: 0.8212217051258759
2013-06-22 2013-06-24 泰州 CO: 0.6837552565067675
2013-06-22 2013-06-24 泰州 SO2: 0.434757880035637
2013-06-22 2013-06-24 泰州 NO2: 0.23723369199524993
2013-06-22 2013-06-24 泰州 O3: -0.23803121506656227
2013-06-22 2013-06-24 泰州 PM10: 0.8906140707810994
2013-06-22 2013-06-24 宿迁 CO: 0.8080071762860196
2013-06-22 2013-06-24 宿迁 SO2: 0.6101932424805632
2013-06-22 2013-06-24 宿迁 NO2: 0.541647657265418
2013-06-22 2013-06-24 宿迁 O3: -0.5611781896169188
2013-06-22 2013-06-24 宿迁 PM10: 0.2684943353437236
2013-06-22 2013-06-24 济南 CO: -0.22588680158332794
2013-06-22 2013-06-24 济南 SO2: 0.13413370483291917
2013-06-22 2013-06-24 济南 NO2: -0.6838097317147234
2013-06-22 2013-06-24 济南 O3: 0.4069408137473064
2013-06-22 2013-06-24 济南 PM10: 0.8458870148610563
2013-06-22 2013-06-24 青岛 CO: 0.7800734265596815
2013-06-22 2013-06-24 青岛 SO2: 0.5428722554881127
2013-06-22 2013-06-24 青岛 NO2: 0.3622450811435566
2013-06-22 2013-06-24 青岛 O3: -0.6451887615000131
2013-06-22 2013-06-24 青岛 PM10: 0.7226627892609471
2013-06-22 2013-06-24 合肥 CO: 0.00663425961042385
2013-06-22 2013-06-24 合肥 SO2: 0.024343642555932306
2013-06-22 2013-06-24 合肥 NO2: -0.3714857414887699
2013-06-22 2013-06-24 合肥 O3: 0.1700081528184874
2013-06-22 2013-06-24 合肥 PM10: 0.80059346753856
2013-06-22 2013-06-24 衢州 CO: 0.8150659172208033
2013-06-22 2013-06-24 衢州 SO2: 0.7825331787031352
2013-06-22 2013-06-24 衢州 NO2: 0.31142308638984884
2013-06-22 2013-06-24 衢州 O3: 0.3496107024697414
2013-06-22 2013-06-24 衢州 PM10: 0.5075164571406741
2013-06-22 2013-06-24 杭州 CO: 0.663655473704777
2013-06-22 2013-06-24 杭州 SO2: 0.7784077256894002
2013-06-22 2013-06-24 杭州 NO2: 0.39901396666612066
2013-06-22 2013-06-24 杭州 O3: 0.47550913544076223
2013-06-22 2013-06-24 杭州 PM10: 0.9683027886152261
2013-06-22 2013-06-24 湖州 CO: 0.36313799328174995
2013-06-22 2013-06-24 湖州 SO2: 0.09880872910967287
2013-06-22 2013-06-24 湖州 NO2: 0.45027686344676543
2013-06-22 2013-06-24 湖州 O3: 0.06842208169707634
2013-06-22 2013-06-24 湖州 PM10: 0.8995906561885627
2013-06-22 2013-06-24 嘉兴 CO: 0.12693459063952073
2013-06-22 2013-06-24 嘉兴 SO2: 0.7261733084909018
2013-06-22 2013-06-24 嘉兴 NO2: -0.03966515015220323
2013-06-22 2013-06-24 嘉兴 O3: -0.016379995264776605
2013-06-22 2013-06-24 嘉兴 PM10: 0.851383279988458
2013-06-22 2013-06-24 宁波 CO: 0.285316979668773
2013-06-22 2013-06-24 宁波 SO2: 0.2256539724110634
2013-06-22 2013-06-24 宁波 NO2: 0.10748905355545929
2013-06-22 2013-06-24 宁波 O3: -0.04971440316670348
2013-06-22 2013-06-24 宁波 PM10: 0.9454401960294793
2013-06-22 2013-06-24 绍兴 CO: 0.8006747381831023
2013-06-22 2013-06-24 绍兴 SO2: -0.1007050895565182
